Time (seconds),Temp,Humid,Light
27325.47,23.8,40,125
27356.27,23.81,40,129
27387.07,23.82,40,133
27417.89,23.83,40,134
27448.69,23.84,40,137
27479.49,23.85,40,143
27510.29,23.85,40,145
27541.09,23.86,39,146
27571.89,23.86,39,142
27602.69,23.87,39,142
27633.49,23.88,39,144
27664.29,23.89,39,145
27695.09,23.89,39,148
27725.89,23.9,39,152
27756.69,23.9,39,154
27787.51,23.91,39,156
27818.31,23.91,39,157
27849.11,23.92,39,159
27879.91,23.92,39,161
27910.71,23.92,39,162
27941.51,23.92,39,168
27972.31,23.93,39,170
28003.12,23.93,39,171
28033.92,23.94,39,168
28064.72,23.94,39,169
28095.52,23.94,39,165
28126.32,23.95,39,164
28157.14,23.95,39,162
28187.94,23.96,39,160
28218.74,23.96,39,153
28249.54,23.96,39,144
28280.34,23.96,40,136
28311.14,23.96,40,134
28341.94,23.96,40,133
28372.74,23.96,40,136
28403.54,23.96,40,140
28434.34,23.96,40,144
28465.14,23.95,40,152
28495.97,23.96,40,153
28526.77,23.96,40,149
28557.57,23.96,40,142
28588.37,23.95,40,132
28619.17,23.95,40,125
28649.97,23.95,40,121
28680.77,23.95,40,115
28711.57,23.95,40,123
28742.37,23.95,40,126
28773.17,23.95,40,128
28803.97,23.95,40,124
28834.77,23.95,40,124
28865.59,23.94,40,122
28896.39,23.94,40,123
28927.19,23.94,40,122
28957.99,23.94,40,122
28988.79,23.94,40,127
29019.59,23.94,40,127
29050.39,23.93,40,133
29081.19,23.94,40,138
29111.99,23.93,40,147
29142.80,23.94,40,153
29173.60,23.94,40,161
29204.41,23.94,40,166
29235.21,23.94,40,168
29266.01,23.95,40,165
29296.82,23.95,40,166
29327.62,23.95,40,168
29358.42,23.95,40,164
29389.22,23.95,40,163
29420.02,23.96,40,161
29450.82,23.96,40,165
29481.62,23.96,40,167
29512.42,23.96,40,165
29543.22,23.96,40,161
29574.04,23.96,40,162
29604.84,23.96,40,162
29635.65,23.96,40,164
29666.45,23.96,40,162
29697.25,23.97,40,161
29728.05,23.97,40,161
29758.85,23.97,40,161
29789.65,23.97,39,161
29820.45,23.97,40,159
29851.25,23.97,39,157
29882.05,23.97,40,156
29912.85,23.97,40,157
29943.67,23.97,39,156
29974.47,23.98,39,157
30005.27,23.98,39,156
30036.07,23.98,39,157
30066.87,23.98,39,154
30097.67,23.98,39,154
30128.47,23.98,39,154
30159.27,23.98,39,155
30190.07,23.98,39,151
30220.87,23.98,39,153
30251.68,23.98,39,154
30282.49,23.98,39,158
30313.29,23.98,39,161
30344.09,23.99,39,164
30374.89,23.99,39,168
30405.69,23.99,39,170
30436.49,23.99,39,177
30467.29,23.99,39,180
30498.09,23.99,39,181
30528.89,23.99,39,181
30559.69,24,39,181
30590.50,24,39,180
30621.30,24,39,181
30652.12,24.01,39,177
30682.92,24.01,39,173
30713.72,24.01,39,168
30744.52,24.01,39,165
30775.32,24.01,39,161
30806.12,24.01,39,163
30836.92,24.01,38,161
30867.72,24.01,39,162
30898.53,24.01,39,164
30929.33,24.01,38,166
30960.13,24.01,38,166
30990.93,24.01,39,165
31021.75,24.01,38,166
31052.55,24.01,38,167
31083.35,24.01,38,167
31114.15,24.01,38,167
31144.95,24.01,38,167
31175.75,24.01,38,165
31206.55,24.01,38,166
31237.35,24.01,38,163
31268.15,24.01,38,166
31298.95,24.01,38,169
31329.75,24.01,38,171
31360.55,24.01,38,171
31391.37,24.01,38,172
31422.17,24.01,38,171
31452.97,24.01,38,168
31483.77,24.01,38,168
31514.57,24.01,38,168
31545.37,24.02,38,172
31576.17,24.02,38,173
31606.97,24.02,38,172
31637.77,24.02,38,172
31668.57,24.02,38,170
31699.38,24.02,38,168
31730.30,24.02,38,164
31761.10,24.02,38,158
31791.90,24.02,38,156
31822.70,24.02,38,152
31853.50,24.02,38,152
31884.30,24.02,38,151
31915.10,24.02,38,156
31945.90,24.02,38,158
31976.70,24.02,38,156
32007.50,24.02,38,154
32038.30,24.02,38,153
32069.10,24.01,38,156
