Time (seconds),Temp,Humid,Light
2987.35,15.33,32,0
2993.83,15.33,32,0
3000.31,15.32,32,0
3006.80,15.31,32,0
3013.28,15.3,32,0
3019.77,15.31,32,0
3026.25,15.3,32,0
3032.73,15.3,32,0
3039.21,15.3,32,0
3045.70,15.31,32,0
3052.18,15.3,32,0
3058.66,15.31,32,0
3065.14,15.3,32,0
3071.62,15.31,32,0
3078.11,15.3,32,0
3084.59,15.29,32,0
3091.07,15.28,32,0
3097.55,15.28,32,0
3104.03,15.27,32,0
3110.51,15.26,32,0
3116.99,15.25,32,0
3123.47,15.24,32,0
3129.95,15.24,32,0
3136.44,15.23,32,0
3142.91,15.23,32,0
3149.40,15.21,32,0
3155.88,15.21,32,0
3162.36,15.22,32,0
3168.84,15.22,32,0
3175.33,15.21,32,0
3181.81,15.21,32,0
3188.29,15.22,32,0
3194.77,15.22,32,0
3201.25,15.23,32,0
3207.73,15.24,32,0
3214.21,15.24,32,0
3220.70,15.23,32,0
3227.18,15.23,32,0
3233.66,15.23,32,0
3240.14,15.21,32,0
3246.63,15.21,32,0
3253.11,15.21,32,0
3259.60,15.21,32,0
3266.08,15.21,32,0
3272.56,15.2,32,0
3279.04,15.19,32,0
3285.53,15.18,32,0
3292.01,15.18,32,0
3298.50,15.17,32,0
3304.98,15.18,32,0
3311.46,15.17,32,0
3317.95,15.17,32,0
3324.43,15.17,32,0
3330.91,15.17,32,0
3337.39,15.16,32,0
3343.88,15.15,32,0
3350.36,15.14,32,0
3356.84,15.13,32,0
3363.33,15.12,32,0
3369.81,15.11,32,0
3376.29,15.1,32,0
3382.77,15.1,32,0
3389.25,15.09,32,0
3395.73,15.08,32,0
3402.21,15.08,32,0
3408.69,15.08,32,0
3415.18,15.08,32,0
3421.66,15.06,32,0
3428.14,15.06,32,0
3434.62,15.06,32,0
3441.10,15.07,32,0
3447.58,15.06,32,0
3454.06,15.06,32,0
3460.53,15.06,32,0
3467.01,15.05,32,0
3473.49,15.05,32,0
3479.98,15.06,32,0
3486.46,15.05,32,0
3492.94,15.06,32,0
3499.42,15.05,32,0
3505.90,15.04,32,0
3512.38,15.04,32,0
3518.86,15.04,32,0
3525.34,15.03,32,0
3531.82,15.03,32,0
3538.30,15.02,32,0
3544.78,15.02,32,0
3551.26,15.02,32,0
3557.74,15.01,32,0
3564.22,15,32,0
3570.71,15,32,0
3577.19,14.99,32,0
3583.67,14.99,32,0
3590.16,14.98,32,0
3596.64,14.98,32,0
3603.12,14.97,32,0
3609.60,14.97,32,0
3616.08,14.98,32,0
3622.56,14.98,32,0
3629.05,14.97,32,0
3635.53,14.97,32,0
3642.01,14.96,32,0
3648.49,14.96,32,0
3654.98,14.95,32,0
3661.46,14.94,32,0
3667.94,14.94,32,0
3674.42,14.94,32,0
3680.90,14.94,32,0
3687.38,14.93,32,0
3693.86,14.92,32,0
3700.34,14.91,32,0
3706.82,14.91,33,0
3713.30,14.9,32,0
3719.78,14.9,32,0
3726.26,14.9,32,0
3732.74,14.89,32,0
3739.21,14.88,32,0
3745.69,14.88,32,0
3752.18,14.87,32,0
3758.65,14.87,32,0
3765.13,14.87,32,0
3771.62,14.87,32,0
3778.10,14.87,32,0
3784.58,14.86,32,0
3791.06,14.86,32,0
3797.54,14.86,32,0
3804.02,14.85,33,0
3810.50,14.85,33,0
3816.98,14.84,33,0
3823.46,14.84,33,0
3829.94,14.85,33,0
3836.42,14.85,33,0
3842.90,14.85,33,0
3849.38,14.85,33,0
3855.86,14.84,33,0
3862.34,14.84,33,0
3868.83,14.84,33,0
3875.31,14.84,33,0
3881.79,14.84,33,0
3888.27,14.83,33,0
3894.75,14.83,33,0
3901.23,14.83,33,0
3907.71,14.82,33,0
3914.19,14.82,33,0
3920.67,14.81,33,0
3927.15,14.81,33,0
3933.63,14.8,33,0
3940.11,14.8,33,0
3946.59,14.8,33,0
3953.06,14.8,33,0
3959.54,14.79,33,0
3966.03,14.78,33,0
3972.50,14.78,33,0
3978.98,14.78,33,0
3985.46,14.78,33,0
3991.94,14.77,33,0
3998.42,14.78,33,0
4004.90,14.77,33,0
4011.38,14.77,33,0
4017.86,14.77,33,0
4024.35,14.78,33,0
4030.82,14.78,33,0
4037.30,14.77,33,0
4043.78,14.77,33,0
4050.27,14.78,33,0
4056.75,14.78,33,0
4063.23,14.78,33,0
4069.71,14.77,33,0
4076.19,14.78,33,0
4082.67,14.78,33,0
4089.15,14.77,33,0
4095.63,14.78,33,0
4102.12,14.77,33,0
4108.59,14.77,33,0
4115.08,14.77,33,0
4121.56,14.76,33,0
4128.04,14.76,33,0
4134.52,14.76,33,0
4141.00,14.76,33,0
4147.48,14.76,33,0
4153.96,14.76,33,0
4160.44,14.76,33,0
4166.92,14.75,33,0
4173.40,14.75,33,0
4179.88,14.75,33,0
4186.36,14.75,33,0
4192.85,14.74,33,0
4199.33,14.73,33,0
4205.81,14.73,33,0
4212.29,14.73,33,0
4218.77,14.72,33,0
4225.25,14.71,33,0
4231.73,14.71,33,0
4238.21,14.71,33,0
4244.81,14.7,33,0
4251.28,14.7,33,0
4257.76,14.7,33,0
4264.24,14.69,33,0
4270.73,14.69,33,0
4277.20,14.68,33,0
4283.69,14.68,33,0
4290.17,14.68,33,0
4296.65,14.67,33,0
4303.13,14.67,33,0
4309.61,14.67,33,0
4316.08,14.66,33,0
4322.56,14.67,33,0
4329.04,14.67,33,0
4335.52,14.67,33,0
4342.00,14.67,33,0
4348.48,14.67,33,0
4354.96,14.67,33,0
4361.43,14.66,33,0
4367.91,14.66,33,0
4374.39,14.66,33,0
4380.87,14.66,33,0
4387.35,14.66,33,0
4393.83,14.66,33,0
4400.30,14.64,33,0
4406.78,14.64,33,0
4413.26,14.64,33,0
4419.74,14.64,33,0
4426.22,14.64,33,0
4432.70,14.63,33,0
4439.18,14.63,33,0
4445.66,14.63,33,0
4452.15,14.63,33,0
4458.63,14.63,33,0
4465.11,14.62,33,0
4471.59,14.62,33,0
4478.07,14.62,33,0
4484.55,14.61,33,0
4491.03,14.61,33,0
4497.51,14.62,33,0
4503.99,14.62,33,0
4510.47,14.61,33,0
4516.95,14.61,33,0
4523.43,14.61,33,0
4529.91,14.61,33,0
4536.39,14.61,33,0
4542.87,14.6,33,0
4549.35,14.6,33,0
4555.82,14.59,33,0
4562.30,14.59,33,0
4568.79,14.6,33,0
4575.26,14.6,33,0
4581.74,14.6,33,0
4588.22,14.59,33,0
4594.70,14.6,33,0
4601.18,14.6,33,0
4607.66,14.6,33,0
4614.14,14.6,33,0
4620.62,14.59,33,0
4627.10,14.59,33,0
4633.58,14.59,33,0
4640.06,14.59,33,0
4646.54,14.59,33,0
4653.02,14.58,33,0
4659.50,14.58,33,0
4665.98,14.58,33,0
4672.46,14.58,33,0
4678.95,14.58,33,0
4685.43,14.57,33,0
4691.91,14.58,33,0
4698.39,14.58,33,0
4704.87,14.57,33,0
4711.35,14.57,33,0
4717.83,14.57,33,0
4724.31,14.57,33,0
4730.79,14.57,33,0
4737.27,14.57,33,0
4743.75,14.57,33,0
4750.22,14.58,33,0
4756.70,14.57,33,0
4763.18,14.57,33,0
4769.66,14.57,33,0
4776.14,14.57,33,0
4782.62,14.57,33,0
4789.10,14.57,33,0
4795.58,14.57,33,0
4802.06,14.57,33,0
4808.54,14.57,33,0
4815.02,14.57,33,0
4821.50,14.58,33,0
4827.98,14.57,33,0
4834.46,14.57,33,0
4840.95,14.57,33,0
4847.42,14.57,33,0
4853.90,14.56,33,0
4860.38,14.56,33,0
4866.86,14.56,33,0
4873.34,14.55,33,0
4879.82,14.56,33,0
4886.31,14.56,33,0
4892.79,14.56,33,0
4899.27,14.54,33,0
4905.75,14.55,33,0
4912.23,14.55,33,0
4918.71,14.54,33,0
4925.19,14.53,33,0
4931.67,14.54,33,0
4938.15,14.54,33,0
4944.63,14.53,33,0
4951.11,14.53,33,0
4957.59,14.53,33,0
4964.07,14.53,33,0
4970.54,14.53,33,0
4977.02,14.52,33,0
4983.50,14.52,33,0
4989.98,14.51,33,0
4996.46,14.51,33,0
5002.94,14.51,33,0
5009.42,14.51,33,0
5015.90,14.51,33,0
5022.38,14.5,33,0
5028.86,14.51,33,0
5035.34,14.51,33,0
5041.82,14.51,33,0
5048.30,14.51,33,0
5054.78,14.52,33,0
5061.26,14.52,33,0
5067.74,14.53,33,0
5074.22,14.52,33,0
5080.70,14.52,33,0
5087.17,14.52,33,0
5093.65,14.51,33,0
5100.13,14.52,33,0
5106.61,14.51,33,0
5113.09,14.51,33,0
5119.57,14.5,33,0
5126.05,14.51,33,0
5132.53,14.51,33,0
5139.01,14.49,33,0
5145.49,14.49,33,0
5151.96,14.49,33,0
5158.44,14.48,33,0
5164.93,14.48,33,0
5171.40,14.48,33,0
5177.88,14.47,33,0
5184.36,14.47,33,0
5190.84,14.47,33,0
5197.32,14.47,33,0
5203.80,14.46,33,0
5210.27,14.46,33,0
5216.75,14.46,33,0
5223.23,14.46,33,0
5229.71,14.46,33,0
5236.19,14.47,33,0
5242.67,14.47,33,0
5249.15,14.45,33,0
5255.62,14.46,33,0
5262.10,14.45,33,0
5268.58,14.45,33,0
5275.06,14.46,33,0
5281.54,14.46,33,0
5288.02,14.46,33,0
5294.50,14.45,33,0
5300.98,14.45,33,0
5307.46,14.45,33,0
5313.94,14.46,33,0
5320.42,14.46,33,0
5326.90,14.45,33,0
5333.38,14.44,33,0
5339.86,14.44,33,0
5346.34,14.45,33,0
5352.82,14.45,33,0
5359.30,14.45,33,0
5365.78,14.44,33,0
5372.26,14.44,33,0
5378.74,14.44,33,0
5385.22,14.44,33,0
5391.71,14.44,33,0
5398.19,14.43,33,0
5404.67,14.43,33,0
5411.15,14.43,33,0
5417.63,14.43,33,0
5424.11,14.43,33,0
5430.59,14.43,33,0
5437.07,14.42,33,0
5443.55,14.42,33,0
5450.03,14.42,33,0
5456.50,14.41,33,0
5462.98,14.4,33,0
5469.46,14.41,33,0
5475.94,14.4,33,0
5482.42,14.4,33,0
5488.90,14.4,33,0
5495.37,14.4,33,0
5501.85,14.4,33,0
5508.33,14.41,33,0
5514.81,14.41,33,0
5521.29,14.41,33,0
5527.77,14.41,33,0
5534.25,14.41,33,0
5540.73,14.41,33,0
5547.21,14.41,33,0
5553.69,14.41,33,0
5560.17,14.42,33,0
5566.65,14.42,33,0
5573.13,14.41,33,0
5579.60,14.41,33,0
5586.08,14.41,33,0
5592.56,14.41,33,0
5599.04,14.4,33,0
5605.52,14.4,33,0
5612.00,14.39,33,0
5618.48,14.4,33,0
5624.96,14.4,33,0
5631.43,14.39,33,0
5637.91,14.39,33,0
5644.39,14.39,33,0
5650.98,14.38,33,0
5657.46,14.38,33,0
5663.94,14.38,33,0
5670.41,14.38,33,0
5676.89,14.37,33,0
5683.37,14.37,33,0
5689.85,14.37,33,0
5696.33,14.37,33,0
5702.81,14.37,33,0
5709.29,14.37,33,0
5715.77,14.36,33,0
5722.26,14.36,33,0
5728.74,14.36,33,0
5735.22,14.36,33,0
5741.70,14.36,33,0
5748.18,14.36,33,0
5754.66,14.36,33,0
5761.13,14.35,33,0
5767.61,14.36,33,0
5774.10,14.36,33,0
5780.57,14.35,33,0
5787.05,14.35,33,0
5793.54,14.35,33,0
5800.01,14.35,33,0
5806.49,14.36,33,0
5812.97,14.36,33,0
5819.45,14.35,33,0
5825.93,14.35,33,0
5832.41,14.35,33,0
5838.88,14.35,33,0
5845.36,14.35,33,0
5851.84,14.35,33,0
5858.32,14.35,33,0
5864.80,14.35,33,0
5871.28,14.35,33,0
5877.76,14.34,33,0
5884.23,14.34,33,0
5890.71,14.34,33,0
5897.19,14.34,33,0
5903.67,14.35,33,0
5910.15,14.34,33,0
5916.63,14.34,33,0
5923.11,14.34,33,0
5929.59,14.34,33,0
5936.07,14.34,33,0
5942.55,14.34,33,0
5949.03,14.35,33,0
5955.51,14.35,33,0
5961.99,14.34,33,0
5968.47,14.34,33,0
5974.94,14.34,33,0
5981.42,14.34,33,0
5987.90,14.34,33,0
5994.38,14.34,33,0
6000.86,14.33,33,0
6007.33,14.33,33,0
6013.81,14.33,33,0
6020.29,14.34,33,0
6026.77,14.32,33,0
6033.24,14.32,33,0
6039.72,14.33,33,0
6046.20,14.33,33,0
6052.67,14.33,33,0
6059.15,14.33,33,0
6065.63,14.33,33,0
6072.11,14.34,33,0
6078.58,14.34,33,0
6085.06,14.35,33,0
6091.53,14.35,33,0
6098.01,14.35,33,0
6104.49,14.35,33,0
6110.97,14.36,33,0
6117.44,14.35,33,0
6123.92,14.35,33,0
6130.40,14.34,33,0
6136.87,14.34,33,0
6143.35,14.34,33,0
6149.83,14.34,33,0
6156.31,14.34,33,0
6162.78,14.33,33,0
6169.26,14.33,33,0
6175.74,14.32,33,0
6182.22,14.31,33,0
6188.70,14.31,33,0
6195.17,14.32,33,0
6201.65,14.31,33,0
6208.13,14.31,33,0
6214.61,14.29,33,0
6221.09,14.3,33,0
6227.57,14.3,33,0
6234.04,14.3,34,0
6240.52,14.3,34,0
6247.00,14.3,34,0
6253.48,14.29,34,0
6259.96,14.29,34,0
6266.44,14.29,33,0
6272.92,14.29,33,0
6279.40,14.29,33,0
6285.87,14.3,33,0
6292.35,14.29,33,0
6298.83,14.29,33,0
6305.31,14.29,33,0
6311.79,14.29,33,0
6318.27,14.28,33,0
6324.74,14.28,33,0
6331.22,14.28,33,0
6337.71,14.28,33,0
6344.18,14.28,33,0
6350.66,14.28,33,0
6357.14,14.28,33,0
6363.62,14.28,33,0
6370.10,14.28,33,0
6376.58,14.28,33,0
6383.06,14.28,33,0
6389.53,14.27,33,0
6396.01,14.28,33,0
6402.49,14.27,33,0
6408.97,14.27,33,0
6415.45,14.27,33,0
6421.93,14.27,33,0
6428.40,14.27,33,0
6434.88,14.28,33,0
6441.36,14.28,33,0
6447.84,14.27,33,0
6454.32,14.27,33,0
6460.80,14.27,33,0
6467.28,14.27,33,0
6473.76,14.28,33,0
6480.24,14.28,33,0
6486.72,14.28,33,0
6493.20,14.27,33,0
6499.68,14.27,33,0
6506.16,14.28,33,0
6512.64,14.27,33,0
6519.12,14.28,33,0
6525.60,14.27,33,0
6532.07,14.26,33,0
6538.55,14.26,33,0
6545.04,14.26,33,0
6551.52,14.26,33,0
6558.00,14.26,33,0
6564.48,14.26,33,0
6570.96,14.25,33,0
6577.44,14.25,33,0
